STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_IN_UNIFORM_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,WEAPON_FOUND_FLAG
2019-07-15,02:36:00,2019,July,Monday,Based on Radio Run,O,none,1,CPW,5,Y,CALM,32,MALE,WHITE_HISPANIC,5.9,180,MED,BRO,BLK,33,PBMN,MANHATTAN,N
2019-07-30,19:27:00,2019,July,Tuesday,Based on Radio Run,none,none,1,CPW,12,N,CORDIAL,25,MALE,WHITE_HISPANIC,6.3,300,HEA,BRO,BLK,33,PBMN,MANHATTAN,N
2019-08-08,06:07:00,2019,August,Thursday,Based on C/W on Scene,O,none,3,CPW,5,Y,COMPLIANT,27,MALE,WHITE_HISPANIC,5.8,160,THN,BRO,BLK,33,PBMN,MANHATTAN,N
2019-08-08,06:07:00,2019,August,Thursday,Based on C/W on Scene,O,none,3,CPW,5,Y,COMPLIANT; NERVOUS,27,FEMALE,WHITE_HISPANIC,5.3,100,THN,BRO,BLD,33,PBMN,MANHATTAN,N
2019-08-18,00:25:00,2019,August,Sunday,Based on Radio Run,I,P,2,CPW,25,Y,none,-1,MALE,WHITE_HISPANIC,-1,-1,THN,none,BRO,33,PBMN,MANHATTAN,N
2019-08-18,19:20:00,2019,August,Sunday,Based on Radio Run,none,none,0,CPW,2,Y,none,30,MALE,BLACK,5.6,160,MED,BLK,BLK,33,PBMN,MANHATTAN,N
2019-09-18,06:11:00,2019,September,Wednesday,Based on C/W on Scene,none,none,5,CPW,10,Y,COOPERATIVE,26,MALE,BLACK_HISPANIC,5.8,180,MED,BRO,BLK,33,PBMN,MANHATTAN,N
2019-09-19,10:58:00,2019,September,Thursday,Based on Radio Run,O,none,2,CPW,12,Y,AGGRESSIVE; UNCOMPLIANT,42,MALE,BLACK,6.2,140,THN,BRO,BLD,33,PBMN,MANHATTAN,N
2019-09-22,02:42:00,2019,September,Sunday,Based on Self Initiated,I,none,5,CPW,10,Y,NERVOUS,35,MALE,BLACK_HISPANIC,5.6,165,THN,BRO,XXX,33,PBMN,MANHATTAN,N
2019-11-01,00:58:00,2019,November,Friday,Based on Radio Run,O,none,1,CPW,5,Y,COOPERATIVE,24,MALE,WHITE_HISPANIC,5.9,165,THN,BRO,BLK,33,PBMN,MANHATTAN,N
2019-08-18,19:20:00,2019,August,Sunday,Based on Radio Run,none,none,0,CPW,2,Y,none,-1,MALE,BLACK_HISPANIC,5.7,200,MED,BRO,BLK,33,PBMN,MANHATTAN,N
2019-11-07,04:30:00,2019,November,Thursday,Based on Self Initiated,O,H,3,CPW,2,N,UNCOOPERATIVE,20,MALE,WHITE_HISPANIC,5.11,170,THN,BRO,BLK,33,PBMN,MANHATTAN,N
2019-11-07,04:23:00,2019,November,Thursday,Based on Self Initiated,none,none,3,CPW,2,N,UNDERSTANDING,30,MALE,WHITE_HISPANIC,5.1,200,MED,BRO,BLK,33,PBMN,MANHATTAN,N
2019-02-12,16:15:00,2019,February,Tuesday,Based on Radio Run,O,none,1,CPW,5,Y,NORMAL,31,MALE,BLACK_HISPANIC,5.8,180,MED,ZZZ,BLK,34,PBMN,MANHATTAN,N
2019-02-28,00:00:00,2019,February,Thursday,Based on C/W on Scene,none,P,1,CPW,5,Y,ANGRY,-1,MALE,WHITE_HISPANIC,5.7,215,HEA,BRO,BLK,34,PBMN,MANHATTAN,N
2019-04-13,14:37:00,2019,April,Saturday,Based on C/W on Scene,O,P,20,CPW,12,Y,NERVOUS,19,MALE,WHITE_HISPANIC,6,170,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-04-19,13:30:00,2019,April,Friday,Based on Radio Run,O,P,2,CPW,3,Y,CALM,-1,MALE,WHITE_HISPANIC,5.6,-1,MED,BRO,XXX,34,PBMN,MANHATTAN,N
2019-04-19,13:30:00,2019,April,Friday,Based on Radio Run,O,P,2,CPW,3,Y,COOPERATIVE,18,MALE,BLACK_HISPANIC,5.1,120,THN,BLK,BLK,34,PBMN,MANHATTAN,N
2019-04-21,06:50:00,2019,April,Sunday,Based on Self Initiated,none,none,1,CPW,2,Y,CALM; COOPERATIVE,19,MALE,BLACK_HISPANIC,5.1,150,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-04-23,11:58:00,2019,April,Tuesday,Based on Radio Run,O,P,0,CPW,5,Y,UPSET,58,MALE,WHITE_HISPANIC,5.7,160,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-05-03,15:16:00,2019,May,Friday,Based on Radio Run,O,P,1,CPW,44,Y,none,27,MALE,WHITE_HISPANIC,6.3,190,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-05-03,15:16:00,2019,May,Friday,Based on Radio Run,O,none,1,CPW,44,Y,none,21,MALE,WHITE_HISPANIC,5.8,150,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-05-03,15:20:00,2019,May,Friday,Based on Radio Run,O,none,5,CPW,40,Y,none,25,MALE,WHITE_HISPANIC,5.9,180,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-05-09,19:40:00,2019,May,Thursday,Based on Radio Run,O,P,1,CPW,1,Y,COOPERATIVE,-1,MALE,BLACK,5.8,160,MED,BLK,BLD,34,PBMN,MANHATTAN,N
2019-05-06,21:30:00,2019,May,Monday,Based on Self Initiated,O,none,2,CPW,3,N,IRRITATED,23,MALE,BLACK_HISPANIC,6.4,215,U,ZZZ,XXX,34,PBMN,MANHATTAN,N
2019-05-06,21:30:00,2019,May,Monday,Based on Self Initiated,O,none,2,CPW,3,N,NORMAL,23,MALE,WHITE_HISPANIC,6,180,MED,ZZZ,XXX,34,PBMN,MANHATTAN,N
2019-05-24,16:15:00,2019,May,Friday,Based on Radio Run,O,none,2,CPW,10,Y,CALM,40,MALE,BLACK,6,210,MED,BLK,BLD,34,PBMN,MANHATTAN,Y
2019-05-28,20:32:00,2019,May,Tuesday,Based on Radio Run,O,P,1,CPW,10,Y,CALM,22,MALE,BLACK_HISPANIC,5.6,150,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-06-02,00:30:00,2019,June,Sunday,Based on Radio Run,none,none,1,CPW,20,Y,SURPRISED,-1,MALE,BLACK,5.11,-1,MED,BLK,BLK,34,PBMN,MANHATTAN,N
2019-06-01,23:54:00,2019,June,Saturday,Based on Radio Run,O,none,1,CPW,7,N,SAME AS PRIOR,17,MALE,BLACK_HISPANIC,5.11,175,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-06-01,23:54:00,2019,June,Saturday,Based on Radio Run,O,none,1,CPW,7,N,SAME AS PRIOR,17,MALE,BLACK_HISPANIC,5.8,150,THN,BRO,XXX,34,PBMN,MANHATTAN,N
2019-05-25,03:45:00,2019,May,Saturday,Based on C/W on Scene,O,P,2,CPW,10,Y,none,-1,MALE,WHITE,-1,-1,THN,ZZZ,BLK,34,PBMN,MANHATTAN,N
2019-06-18,20:30:00,2019,June,Tuesday,Based on Radio Run,O,none,1,CPW,1,N,none,-1,MALE,BLACK_HISPANIC,-1,190,U,none,none,34,PBMN,MANHATTAN,N
2019-06-26,21:39:00,2019,June,Wednesday,Based on Radio Run,O,none,1,CPW,6,Y,CALM; NORMAL,39,MALE,WHITE_HISPANIC,5.2,150,MED,BLK,BLK,34,PBMN,MANHATTAN,N
2019-06-17,12:30:00,2019,June,Monday,Based on C/W on Scene,none,P,1,CPW,10,Y,UPSET / COMPLIANT,43,MALE,BLACK_HISPANIC,6,250,HEA,BRO,BLK,34,PBMN,MANHATTAN,N
2019-07-04,02:40:00,2019,July,Thursday,Based on Self Initiated,O,none,10,CPW,10,N,EXCITED,21,MALE,WHITE_HISPANIC,5.11,160,THN,BRO,BRO,34,PBMN,MANHATTAN,Y
2019-07-06,00:51:00,2019,July,Saturday,Based on Self Initiated,O,P,4,CPW,2,N,CALM,23,MALE,BLACK_HISPANIC,5.8,165,THN,BRO,BLK,34,PBMN,MANHATTAN,Y
2019-07-18,20:25:00,2019,July,Thursday,Based on Radio Run,O,P,3,CPW,25,Y,none,35,MALE,BLACK_HISPANIC,5.9,150,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-07-21,04:28:00,2019,July,Sunday,Based on C/W on Scene,none,P,1,CPW,4,N,CALM,32,MALE,WHITE_HISPANIC,6,200,MED,BRO,BLK,34,PBMN,MANHATTAN,Y
2019-07-28,06:04:00,2019,July,Sunday,Based on Radio Run,O,none,1,CPW,5,Y,SCARED,19,MALE,WHITE_HISPANIC,5.9,150,THN,ZZZ,BLK,34,PBMN,MANHATTAN,N
2019-07-31,00:03:00,2019,July,Wednesday,Based on Self Initiated,O,none,1,CPW,5,N,none,28,MALE,WHITE_HISPANIC,5.11,170,THN,BRO,BRO,34,PBMN,MANHATTAN,Y
2019-08-01,08:05:00,2019,August,Thursday,Based on Radio Run,O,P,1,CPW,10,Y,NERVOUS,25,MALE,WHITE_HISPANIC,6.3,300,HEA,BRO,BLK,34,PBMN,MANHATTAN,N
2019-08-03,17:23:00,2019,August,Saturday,Based on Radio Run,O,none,1,CPW,5,Y,INTOXICATED,50,MALE,BLACK,6,220,HEA,BLK,BLD,34,PBMN,MANHATTAN,N
2019-08-24,16:52:00,2019,August,Saturday,Based on Radio Run,O,A,1,CPW,1,Y,none,32,MALE,WHITE_HISPANIC,5.8,180,MED,BRO,BLD,34,PBMN,MANHATTAN,N
2019-09-07,04:56:00,2019,September,Saturday,Based on C/W on Scene,none,none,1,CPW,2,N,none,17,MALE,BLACK_HISPANIC,5,135,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-09-13,14:06:00,2019,September,Friday,Based on Radio Run,O,none,1,CPW,15,Y,NORMAL,24,MALE,BLACK_HISPANIC,6.2,195,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-09-14,04:54:00,2019,September,Saturday,Based on C/W on Scene,O,none,1,CPW,1,N,CONCERNED WHAT WAS GOING ON,27,MALE,BLACK_HISPANIC,5.4,215,HEA,BRO,BLK,34,PBMN,MANHATTAN,N
2019-09-15,10:38:00,2019,September,Sunday,Based on Radio Run,none,P,1,CPW,110,Y,COMPLIANT/NERVOUS,60,MALE,BLACK_HISPANIC,6,180,MED,BRO,BRO,34,PBMN,MANHATTAN,Y
2019-09-18,03:05:00,2019,September,Wednesday,Based on C/W on Scene,I,P,2,CPW,5,Y,CALM,26,MALE,WHITE_HISPANIC,5.9,240,HEA,BRO,BLK,34,PBMN,MANHATTAN,Y
2019-09-24,06:35:00,2019,September,Tuesday,Based on Radio Run,I,H,1,CPW,5,Y,CONFUSED,24,MALE,BLACK,6,260,HEA,BRO,BLK,34,PBMN,MANHATTAN,N
2019-09-24,08:54:00,2019,September,Tuesday,Based on Radio Run,S,P,1,CPW,5,Y,CALM,23,FEMALE,WHITE,5.5,110,THN,BLU,BLN,34,PBMN,MANHATTAN,N
2019-09-29,22:15:00,2019,September,Sunday,Based on Radio Run,O,P,2,CPW,5,Y,NORMAL,27,MALE,BLACK_HISPANIC,5.1,160,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-10-12,06:25:00,2019,October,Saturday,Based on Radio Run,none,P,1,CPW,10,Y,NERVOUS,42,MALE,WHITE_HISPANIC,5.8,190,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-10-19,22:48:00,2019,October,Saturday,Based on Self Initiated,none,none,2,CPW,10,Y,NERVOUS,34,MALE,BLACK_HISPANIC,5.1,190,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-10-22,13:35:00,2019,October,Tuesday,Based on Self Initiated,O,P,0,CPW,40,Y,UPSET; NERVOUS,16,MALE,BLACK,5.9,140,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-10-22,14:00:00,2019,October,Tuesday,Based on C/W on Scene,O,P,1,CPW,5,Y,SUSPICIOUS,21,MALE,WHITE_HISPANIC,5.7,130,THN,BLK,BLK,34,PBMN,MANHATTAN,Y
2019-10-22,14:00:00,2019,October,Tuesday,Based on C/W on Scene,O,P,1,CPW,5,Y,UNCOMPLIANT,19,MALE,WHITE_HISPANIC,5.9,140,THN,BLK,BLK,34,PBMN,MANHATTAN,Y
2019-10-22,13:35:00,2019,October,Tuesday,Based on C/W on Scene,O,P,1,CPW,40,Y,CIVIL,18,MALE,WHITE_HISPANIC,5.8,110,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-10-23,11:25:00,2019,October,Wednesday,Based on Radio Run,O,P,0,CPW,3,Y,none,-1,MALE,BLACK,5.7,280,HEA,BRO,BLD,34,PBMN,MANHATTAN,N
2019-11-07,03:33:00,2019,November,Thursday,Based on Self Initiated,none,none,3,CPW,1,N,SAME AS PRIOR,-1,MALE,BLACK_HISPANIC,5.9,150,THN,BRO,BLK,34,PBMN,MANHATTAN,N
2019-11-18,00:12:00,2019,November,Monday,Based on Radio Run,O,none,0,CPW,30,Y,COOPERATIVE,26,MALE,BLACK,6.6,230,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-12-03,08:19:00,2019,December,Tuesday,Based on Radio Run,O,P,1,CPW,6,Y,CALM,55,MALE,WHITE_HISPANIC,5.6,190,MED,BRO,XXX,34,PBMN,MANHATTAN,N
2019-12-17,22:22:00,2019,December,Tuesday,Based on Radio Run,O,none,1,CPW,4,Y,NORMAL,30,MALE,WHITE_HISPANIC,6.3,190,MED,ZZZ,BLK,34,PBMN,MANHATTAN,N
2019-12-27,00:33:00,2019,December,Friday,Based on Self Initiated,O,none,1,CPW,8,N,none,25,MALE,none,5.1,225,MED,BRO,BLK,34,PBMN,MANHATTAN,N
2019-01-04,21:32:00,2019,January,Friday,Based on Self Initiated,O,P,10,CPW,1,Y,UPSET,17,MALE,BLACK,5.1,250,HEA,BRO,BLK,40,PBBX,BRONX,Y
2019-01-09,12:28:00,2019,January,Wednesday,Based on C/W on Scene,S,T,0,CPW,25,Y,CALM,16,MALE,WHITE_HISPANIC,-1,-1,HEA,BRO,BLK,40,PBBX,BRONX,N
2019-01-04,16:30:00,2019,January,Friday,Based on Self Initiated,O,H,1,CPW,3,N,CALM,19,MALE,BLACK_HISPANIC,5.1,170,THN,BRO,BLK,40,PBBX,BRONX,N
2019-01-22,10:46:00,2019,January,Tuesday,Based on Radio Run,S,T,5,CPW,5,Y,DISORDERLY,38,MALE,WHITE_HISPANIC,5.9,190,MED,BRO,BRO,40,PBBX,BRONX,Y
2019-01-26,00:06:00,2019,January,Saturday,Based on Radio Run,O,P,1,CPW,10,Y,RELAXED; APPARENTLY NORMAL,15,MALE,BLACK,6,150,THN,BLK,BLK,40,PBBX,BRONX,N
2019-01-26,00:06:00,2019,January,Saturday,Based on Radio Run,O,P,1,CPW,10,Y,RELAXED; APPARENTLY NORMAL,14,MALE,BLACK,5.9,140,THN,BLK,BLK,40,PBBX,BRONX,N
2019-01-27,19:10:00,2019,January,Sunday,Based on Radio Run,O,H,1,CPW,5,Y,ANGRY,19,MALE,BLACK,5.11,250,HEA,BRO,BLK,40,PBBX,BRONX,N
2019-01-27,19:20:00,2019,January,Sunday,Based on Radio Run,O,H,0,CPW,5,Y,none,18,MALE,BLACK,5.8,180,HEA,BRO,BLK,40,PBBX,BRONX,N
2019-01-25,00:15:00,2019,January,Friday,Based on Self Initiated,O,P,3,CPW,10,Y,NERVOUS,18,MALE,BLACK,5.1,130,THN,BRO,BLK,40,PBBX,BRONX,N
2019-02-03,22:23:00,2019,February,Sunday,Based on Radio Run,O,H,1,CPW,12,N,APPARENTLY NORMAL,20,MALE,BLACK,5.11,140,THN,BRO,BLK,40,PBBX,BRONX,N
2019-02-07,17:15:00,2019,February,Thursday,Based on Radio Run,O,H,1,CPW,2,Y,ANGRY/ CALM,22,MALE,BLACK,5.7,180,THN,BRO,XXX,40,PBBX,BRONX,N
2019-02-07,21:55:00,2019,February,Thursday,Based on Radio Run,I,H,1,CPW,5,Y,NERVOUS,24,MALE,WHITE_HISPANIC,5.1,170,MED,BRO,BRO,40,PBBX,BRONX,N
2019-02-08,13:25:00,2019,February,Friday,Based on Radio Run,I,H,1,CPW,5,Y,ANXIOUS; NERVOUS,20,MALE,BLACK_HISPANIC,5.6,240,HEA,BRO,BLK,40,PBBX,BRONX,N
2019-02-20,23:17:00,2019,February,Wednesday,Based on Self Initiated,none,H,1,CPW,10,N,APPARENTLY NORMAL,20,MALE,BLACK,6.4,150,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-02-23,11:00:00,2019,February,Saturday,Based on Self Initiated,none,P,2,CPW,5,N,HIGHLY INTOXICATED,-1,MALE,BLACK,6.2,190,MED,BRO,BLK,40,PBBX,BRONX,N
2019-02-23,11:00:00,2019,February,Saturday,Based on Self Initiated,none,none,2,CPW,5,N,IRRATE,-1,MALE,BLACK,6.1,180,MED,BRO,BLK,40,PBBX,BRONX,N
2019-03-09,10:00:00,2019,March,Saturday,Based on Radio Run,none,none,2,CPW,10,Y,NERVOUS; UPSET,25,MALE,BLACK,5.9,160,THN,BRO,BLK,40,PBBX,BRONX,N
2019-03-13,21:50:00,2019,March,Wednesday,Based on Self Initiated,O,P,1,CPW,3,N,AGGRESSIVE; COMBATIVE; THREATENING,-1,MALE,BLACK_HISPANIC,5.9,160,MED,BRO,BRO,40,PBBX,BRONX,N
2019-03-15,00:44:00,2019,March,Friday,Based on Radio Run,O,P,1,CPW,15,Y,FIGITY; AND AGITATED,39,MALE,WHITE,5.7,170,MED,BRO,BLN,40,PBBX,BRONX,N
2019-03-17,01:40:00,2019,March,Sunday,Based on Self Initiated,O,H,1,CPW,2,N,AGGRESSIVE,21,MALE,BLACK,5.11,170,THN,BRO,BLK,40,PBBX,BRONX,N
2019-03-20,21:55:00,2019,March,Wednesday,Based on Self Initiated,O,P,1,CPW,4,N,CALM,19,MALE,WHITE_HISPANIC,5.4,125,THN,BRO,BLK,40,PBBX,BRONX,N
2019-03-21,18:47:00,2019,March,Thursday,Based on Radio Run,O,P,1,CPW,2,N,CALM,20,MALE,BLACK,6,165,THN,BRO,BLK,40,PBBX,BRONX,N
2019-03-21,20:47:00,2019,March,Thursday,Based on Self Initiated,O,H,2,CPW,5,N,CALM,20,MALE,WHITE_HISPANIC,5.7,175,MED,BRO,BLK,40,PBBX,BRONX,Y
2019-03-21,20:47:00,2019,March,Thursday,Based on Self Initiated,O,P,2,CPW,5,N,CALM; UNDERSTANDING; COOPERTAIVE,27,MALE,WHITE_HISPANIC,6,170,THN,BRO,BLK,40,PBBX,BRONX,N
2019-03-21,20:47:00,2019,March,Thursday,Based on Self Initiated,O,P,2,CPW,5,N,CALM/ UNDERSTANDING / COOPERATIVE,26,MALE,WHITE_HISPANIC,5.7,165,MED,GRY,BLK,40,PBBX,BRONX,Y
2019-03-05,21:45:00,2019,March,Tuesday,Based on Radio Run,S,T,1,CPW,10,Y,CALM/REASONABLE,-1,MALE,BLACK,6.1,140,THN,BRO,XXX,40,PBBX,BRONX,N
2019-04-07,12:55:00,2019,April,Sunday,Based on C/W on Scene,O,P,5,CPW,5,Y,NORMAL,13,MALE,BLACK_HISPANIC,5.1,220,HEA,BRO,BLK,40,PBBX,BRONX,Y
2019-04-07,18:40:00,2019,April,Sunday,Based on Radio Run,O,none,1,CPW,8,Y,AGITATED,22,MALE,BLACK_HISPANIC,5.6,160,MED,BRO,BLK,40,PBBX,BRONX,N
2019-04-12,22:37:00,2019,April,Friday,Based on Self Initiated,none,H,1,CPW,5,Y,NERVOUS,23,MALE,BLACK,6,185,THN,BRO,BLK,40,PBBX,BRONX,N
2019-04-13,23:41:00,2019,April,Saturday,Based on Radio Run,O,P,1,CPW,3,N,NERVOUS,28,MALE,WHITE_HISPANIC,5.8,170,MED,BRO,BLK,40,PBBX,BRONX,N
2019-04-12,23:42:00,2019,April,Friday,Based on Radio Run,O,P,1,CPW,7,N,COMPLIANT,34,MALE,WHITE_HISPANIC,5.1,190,MED,BRO,BLK,40,PBBX,BRONX,N
2019-04-14,02:30:00,2019,April,Sunday,Based on Self Initiated,O,P,2,CPW,3,N,ANGRY,16,MALE,WHITE_HISPANIC,5.8,120,THN,BRO,BLK,40,PBBX,BRONX,N
2019-04-14,02:30:00,2019,April,Sunday,Based on Self Initiated,none,P,1,CPW,1,N,NERVOUS,17,MALE,BLACK,5.8,150,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-04-18,17:08:00,2019,April,Thursday,Based on Radio Run,O,P,1,CPW,3,Y,AGITATED,27,MALE,BLACK,5.8,175,MED,BRO,BLK,40,PBBX,BRONX,N
2019-04-17,15:15:00,2019,April,Wednesday,Based on Radio Run,O,H,1,CPW,3,N,UPSET,14,FEMALE,BLACK,5.5,130,THN,BRO,BLK,40,PBBX,BRONX,N
2019-04-19,20:17:00,2019,April,Friday,Based on Radio Run,none,H,1,CPW,5,N,HOSTILE AND DISREPECTFUL,16,MALE,WHITE_HISPANIC,5.6,160,MED,BRO,BRO,40,PBBX,BRONX,N
2019-04-23,22:49:00,2019,April,Tuesday,Based on Radio Run,O,none,0,CPW,7,Y,NERVOUS AND AFRIAD,20,MALE,WHITE_HISPANIC,5.6,150,THN,BRO,BLK,40,PBBX,BRONX,N
2019-04-16,16:50:00,2019,April,Tuesday,Based on Self Initiated,O,P,1,CPW,5,N,VERBALLY COMBATIVE/THREATENING PHYSICAL HARM,29,MALE,BLACK,6.3,210,U,BLK,BLK,40,PBBX,BRONX,N
2019-05-03,16:50:00,2019,May,Friday,Based on Radio Run,O,H,1,CPW,1,N,ANGRY; DISORDERLY,22,MALE,none,5.9,140,MED,ZZZ,BRO,40,PBBX,BRONX,N
2019-04-26,20:03:00,2019,April,Friday,Based on Self Initiated,I,H,1,CPW,3,N,VERY NERVOUS; BLADING HIS BODY,21,MALE,WHITE_HISPANIC,6.1,225,HEA,BRO,BLK,40,PBBX,BRONX,Y
2019-05-09,12:32:00,2019,May,Thursday,Based on Radio Run,I,H,1,CPW,1,Y,CALM,17,MALE,BLACK,5.11,160,THN,BRO,BLK,40,PBBX,BRONX,N
2019-05-09,12:32:00,2019,May,Thursday,Based on Radio Run,none,H,1,CPW,1,Y,CALM,16,MALE,BLACK_HISPANIC,5.8,160,MED,BRO,BLK,40,PBBX,BRONX,N
2019-05-09,12:32:00,2019,May,Thursday,Based on Radio Run,I,H,1,CPW,1,Y,CALM,16,MALE,BLACK_HISPANIC,5.8,170,MED,BRO,BLK,40,PBBX,BRONX,N
2019-05-08,16:34:00,2019,May,Wednesday,Based on Self Initiated,O,H,1,CPW,10,N,CALM,24,MALE,BLACK,5.9,150,MED,BRO,BLK,40,PBBX,BRONX,N
2019-05-08,16:34:00,2019,May,Wednesday,Based on Self Initiated,O,H,5,CPW,5,N,UNDERSTANDING,23,MALE,BLACK,5.6,140,MED,BRO,BLK,40,PBBX,BRONX,N
2019-05-08,16:30:00,2019,May,Wednesday,Based on Self Initiated,none,H,5,CPW,10,N,UNDERSTANABLE AFTER OFFICER EXPLAINED THE REASONS,-1,MALE,BLACK_HISPANIC,5.8,200,HEA,BRO,BRO,40,PBBX,BRONX,Y
2019-05-08,16:30:00,2019,May,Wednesday,Based on Self Initiated,none,H,5,CPW,10,N,UNDERSTANDING AFTER EVERYTHING WAS EXPLAINED,-1,MALE,BLACK_HISPANIC,5.1,160,THN,BRO,BRO,40,PBBX,BRONX,N
2019-05-12,00:50:00,2019,May,Sunday,Based on Radio Run,O,H,2,CPW,10,N,AGGRESIVE,20,MALE,BLACK,6.1,160,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-05-14,14:40:00,2019,May,Tuesday,Based on Self Initiated,O,H,1,CPW,2,N,UNCOOPERATIVE,-1,MALE,BLACK,5.1,190,MED,ZZZ,BLD,40,PBBX,BRONX,N
2019-05-15,14:51:00,2019,May,Wednesday,Based on Radio Run,O,H,1,CPW,3,Y,CALM,23,MALE,WHITE_HISPANIC,5.8,150,THN,BRO,BLK,40,PBBX,BRONX,N
2019-05-16,16:50:00,2019,May,Thursday,Based on Self Initiated,O,H,1,CPW,1,N,VERY CALM AND UNDERSTANDING,19,MALE,WHITE_HISPANIC,6,200,MED,BRO,BLK,40,PBBX,BRONX,N
2019-05-18,04:00:00,2019,May,Saturday,Based on Self Initiated,O,P,1,CPW,1,N,NERVOUS,31,MALE,BLACK,6.3,170,U,BRO,BLK,40,PBBX,BRONX,Y
2019-05-21,20:57:00,2019,May,Tuesday,Based on Radio Run,I,H,2,CPW,1,Y,NERVOUS AND SHAKING,14,MALE,BLACK,5.1,120,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-05-30,16:20:00,2019,May,Thursday,Based on Self Initiated,O,P,1,CPW,1,N,NERVOUS AND OUT OF BREATH,21,MALE,BLACK,6,200,U,BRO,BLK,40,PBBX,BRONX,Y
2019-05-31,13:56:00,2019,May,Friday,Based on Radio Run,I,P,0,CPW,14,Y,CALM AND COLLECTIVE,32,MALE,BLACK,5.5,160,MED,BRO,BLK,40,PBBX,BRONX,N
2019-05-31,13:56:00,2019,May,Friday,Based on Radio Run,I,P,0,CPW,14,Y,CALM AND COLLECTIVE,30,MALE,WHITE,5.8,200,HEA,BRO,BLK,40,PBBX,BRONX,N
2019-05-31,13:56:00,2019,May,Friday,Based on Radio Run,I,P,0,CPW,14,Y,CALM AND COLLECTIVE,39,MALE,WHITE_HISPANIC,5.7,140,THN,BRO,BLD,40,PBBX,BRONX,N
2019-06-05,13:10:00,2019,June,Wednesday,Based on Radio Run,I,H,1,CPW,5,Y,UNHAPPY,33,MALE,BLACK,5.11,170,MED,BRO,GRY,40,PBBX,BRONX,N
2019-06-14,16:31:00,2019,June,Friday,Based on Radio Run,none,P,10,CPW,10,Y,NERVOUS,46,MALE,WHITE_HISPANIC,5.6,211,HEA,BRO,GRY,40,PBBX,BRONX,N
2019-06-14,20:03:00,2019,June,Friday,Based on Radio Run,none,H,0,CPW,0,Y,OUT OF BREATH,17,MALE,BLACK,5.9,160,THN,BRO,BLK,40,PBBX,BRONX,N
2019-06-14,23:16:00,2019,June,Friday,Based on Radio Run,none,P,1,CPW,1,N,NERVOUS; SHAKING; BLADING HIS BODY,29,MALE,BLACK,5.9,160,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-06-14,20:05:00,2019,June,Friday,Based on Self Initiated,O,H,2,CPW,5,N,SCARED; NERVOUS; OUT OF BREATH,15,MALE,BLACK,5.8,130,THN,BRO,BLK,40,PBBX,BRONX,N
2019-06-27,21:05:00,2019,June,Thursday,Based on Self Initiated,I,H,5,CPW,10,N,NERVOUS; AGGITATED; SWEATING,20,MALE,BLACK,5.5,160,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-07-08,17:30:00,2019,July,Monday,Based on Radio Run,O,H,1,CPW,1,Y,none,19,MALE,BLACK,5.8,150,THN,BRO,BLK,40,PBBX,BRONX,Y
2019-07-09,18:29:00,2019,July,Tuesday,Based on Radio Run,O,P,1,CPW,1,Y,UPSET,50,MALE,BLACK,5.7,220,MED,BRO,BLD,40,PBBX,BRONX,N
2019-07-13,11:58:00,2019,July,Saturday,Based on Radio Run,O,P,1,CPW,40,Y,COOPERATIVE,25,MALE,WHITE_HISPANIC,5.5,190,HEA,BRO,BLK,40,PBBX,BRONX,N
